5.256807347799518082e-01
1.341614422368743176e+00
1.029203665374109455e+00
4.459027282287135741e-01
9.450123966512626872e-01
-1.057728668698394880e+00
2.614882839064499587e-01
4.076916245094281965e-01
1.291961703320595456e+00
-1.397627899877454949e-01
5.197880967697575683e-01
-4.620311530001145472e-01
3.834844102518605857e-01
7.334128748086686522e-02
7.909271057791251724e-01
1.610103016151076982e+00
1.770903194010344794e+00
1.100468228356793254e+00
-2.334041091784980759e-01
-5.032142341537746422e-01
-1.334373995329009910e+00
5.443124943583279585e-01
7.976338221601969591e-01
3.155555827514723521e+00
1.023554387308460711e+00
9.385226088648158937e-02
