1.251285617690800489e+00
6.706633215686715888e-01
7.886498476613875708e-01
-5.988781775203435576e-01
-1.242717094496421870e+00
1.378293606979494657e+00
1.339298426050977486e+00
-1.287184454191929506e+00
5.740459807752049670e-01
-1.059822050075946320e+00
-1.519483652256892192e+00
5.234696788743060936e-02
5.780643597830467106e-01
7.446182877587990134e-01
-2.010314766696954969e+00
1.241716557044472591e+00
-1.948179696899027702e+00
8.476579095579581113e-02
-1.263882742622364219e-01
2.205881514129355847e-01
5.893629508037336873e-01
-6.447353065172953812e-01
-9.886520028824502537e-01
-1.160252475697275409e+00
-8.185849639444529036e-01
3.523177043891481675e-01
